date,TEST,ARIMA1,ARIMA3,ARIMA7 ,ARIMA14,BP1,BP3,BP7,BP14,LSTM1,LSTM3,LSTM7,LSTM14,seq2seq1,seq2seq3,seq2seq7,seq2seq14
8/4/2015,2093.320068,2097.902381,1516.555352,1314.060034,1364.722719,2069.011719,1690.518066,1522.327148,1256.276855,1872.343018,2041.166992,1882.717285,1585.249756,2039.169556,2018.468994,1986.70105,1895.306641
8/5/2015,2099.840088,2093.630653,1517.103369,1315.106885,1364.98757,2050.077881,1692.43042,1522.014526,1247.607422,1861.021606,2044.16748,1881.807007,1575.666016,2024.18396,2009.414307,1998.286011,1898.575928
8/6/2015,2083.560059,2099.805437,1516.843128,1315.527104,1364.570624,2043.124023,1692.527344,1524.61377,1241.76709,1856.856934,2042.227661,1884.458496,1570.366211,2018.670166,1992.660522,2008.147217,1905.533569
8/7/2015,2077.570068,2084.924569,1517.232048,1315.176882,1365.051917,2074.067139,1694.180786,1526.036133,1242.482544,1875.361572,2045.711548,1885.884033,1571.638184,2043.164307,2024.158569,1986.815063,1872.808594
8/10/2015,2104.179932,2079.257949,1518.783476,1316.887853,1365.331732,2050.67041,1688.936401,1524.020386,1243.020752,1861.376221,2039.088501,1882.920044,1574.005371,2024.65332,2003.658936,1976.962769,1835.176392
8/11/2015,2084.070068,2102.74904,1518.893542,1316.458594,1365.236966,2052.970459,1691.034912,1517.774902,1240.971313,1862.75293,2041.931274,1876.698608,1572.042236,2026.47583,2007.847534,1960.19812,1825.746338
8/12/2015,2086.050049,2084.412701,1518.887924,1316.156198,1365.203786,2049.880127,1695.759644,1504.503418,1236.877563,1860.902954,2047.258545,1862.664307,1567.353516,2024.0271,2005.187744,1946.616821,1823.48584
8/13/2015,2083.389893,2087.664116,1520.165145,1311.899565,1365.191469,2059.352539,1699.235107,1483.326904,1232.100586,1866.570557,2050.7146,1840.798706,1565.259766,2031.529175,2009.108032,1932.641357,1832.035034
8/14/2015,2091.540039,2083.753272,1520.113203,1312.698275,1365.126231,2072.039795,1695.455566,1460.05188,1229.861694,1874.151367,2046.315552,1816.88562,1565.377197,2041.562622,2017.810791,1947.14624,1812.101563
8/17/2015,2102.439941,2090.404995,1520.246262,1312.515125,1365.090961,2065.611816,1676.695557,1446.772095,1228.19043,1870.312012,2024.037354,1804.039917,1567.374268,2036.481445,2008.675781,1993.851807,1803.142822
8/18/2015,2096.919922,2102.071946,1521.123195,1314.394252,1365.077099,2045.491577,1641.793945,1442.497437,1226.594238,1858.275146,1983.283691,1797.330688,1567.546631,2020.548096,1991.203979,1950.551636,1843.357544
8/19/2015,2079.610107,2096.937586,1521.13609,1314.223688,1365.056252,1994.737305,1591.25061,1440.534546,1225.278076,1827.782959,1923.877808,1788.174683,1566.834595,1980.15686,1951.151001,1849.933472,1845.403687
8/20/2015,2035.72998,2081.450775,1521.202545,1313.770682,1365.035604,1920.403687,1547.165649,1436.399048,1221.187378,1782.787598,1873.39978,1782.03772,1567.702393,1920.472534,1904.225098,1796.694458,1825.175415
8/21/2015,1970.890015,2039.831797,1520.056658,1313.592937,1365.017417,1832.409058,1541.672852,1429.427124,1219.962402,1728.996826,1868.961426,1775.65918,1566.786255,1848.968628,1849.858276,1797.698608,1821.397339
8/24/2015,1893.209961,1977.659581,1520.036087,1283.60752,1345.567157,1803.666016,1568.305664,1432.901123,1224.135986,1711.301392,1897.936279,1780.840088,1568.961548,1825.404053,1814.668213,1900.332397,1838.15625
8/25/2015,1867.609985,1901.685624,1520.089297,1286.816421,1345.498843,1885.851196,1599.371704,1438.400635,1226.085938,1761.734253,1933.768799,1791.086426,1569.656982,1892.507935,1872.866089,1921.091187,1841.174927
8/26/2015,1940.51001,1873.244498,1528.927083,1290.28944,1346.124857,1939.55249,1606.607056,1437.212646,1229.900146,1794.417358,1942.634644,1785.770386,1572.171509,1935.90918,1914.972656,1868.163208,1850.597534
8/27/2015,1987.660034,1939.665474,1529.089225,1291.574531,1347.077709,1940.936279,1585.907349,1436.176025,1229.522339,1795.256592,1917.241943,1784.938477,1574.390259,1937.022827,1909.415283,1884.229736,1833.658691
8/28/2015,1988.869995,1985.392358,1529.12375,1293.490542,1348.280769,1921.874512,1575.818726,1431.741211,1228.175537,1783.681885,1909.024658,1782.317139,1573.904541,1921.65979,1915.54187,1849.994995,1829.821899
8/31/2015,1972.180054,1989.704929,1515.278974,1291.945121,1347.96316,1855.675781,1571.653687,1432.657837,1229.821045,1743.275757,1901.247803,1778.404785,1574.020508,1867.967529,1850.185303,1866.617676,1865.111572
9/1/2015,1913.849976,1972.794813,1514.790091,1291.199417,1347.903566,1895.330322,1572.453247,1435.380005,1226.188477,1767.518799,1901.823242,1785.012695,1570.964478,1900.19397,1877.726074,1872.116211,1842.466431
9/2/2015,1948.859985,1914.63827,1515.166653,1282.102269,1347.797917,1897.909546,1578.430298,1435.610352,1227.262207,1769.091553,1911.986328,1784.524292,1571.44751,1902.283447,1897.143677,1861.364014,1846.816162
9/3/2015,1951.130005,1948.207453,1504.23905,1286.233932,1347.676121,1864.004028,1576.481201,1439.629028,1225.031982,1748.376953,1905.78418,1788.018799,1568.579102,1874.751587,1850.090698,1892.565063,1844.053711
9/4/2015,1921.219971,1950.389914,1504.818751,1287.750377,1347.588584,1918.716187,1583.757813,1445.418213,1224.21936,1781.761475,1917.055786,1796.439087,1567.290527,1919.110229,1905.995728,1886.548706,1842.477417
9/8/2015,1969.410034,1924.380241,1503.914397,1289.941055,1347.592424,1887.587158,1582.286865,1448.938232,1222.384766,1762.794189,1914.53894,1798.376343,1563.566772,1893.91626,1878.452637,1878.004517,1826.532471
9/9/2015,1942.040039,1969.339796,1513.923047,1288.756248,1347.571484,1899.228027,1584.927612,1449.395996,1216.908447,1769.895386,1917.167725,1798.616699,1558.72998,1903.351318,1884.496704,1857.102295,1821.049438
9/10/2015,1952.290039,1940.602543,1514.239224,1287.782212,1347.553793,1909.192749,1591.956421,1448.842651,1216.126221,1775.966187,1926.838623,1799.392334,1557.070435,1911.414795,1899.918701,1884.418579,1824.949219
9/11/2015,1961.050049,1953.19752,1513.94153,1287.295753,1347.535362,1900.069336,1601.665527,1446.204468,1216.792847,1770.408203,1937.405396,1798.209717,1558.257446,1904.032593,1888.770752,1894.51123,1811.689697
9/14/2015,1953.030029,1960.348839,1493.0187,1289.211239,1351.92083,1928.61853,1611.099731,1444.500366,1219.365845,1787.779785,1947.971436,1794.696411,1560.829468,1927.099976,1907.447388,1894.924194,1806.128906
9/15/2015,1978.089966,1952.142455,1492.309275,1290.434441,1352.435837,1948.305298,1604.856567,1439.593506,1219.633911,1799.724243,1940.212402,1790.657593,1562.668701,1942.950684,1919.308472,1885.109375,1812.66272
9/16/2015,1995.310059,1977.542393,1492.726855,1292.425271,1353.32924,1942.457275,1597.353638,1434.025513,1223.915771,1796.179077,1933.172729,1783.825562,1567.113647,1938.246826,1924.662231,1873.699219,1817.159912
9/17/2015,1990.199951,1992.595106,1495.341435,1291.069832,1354.317139,1905.755859,1585.050171,1424.594727,1223.973511,1773.873169,1916.801147,1772.297119,1569.77002,1908.63501,1886.498901,1840.808228,1820.731567
9/18/2015,1958.030029,1989.502379,1496.440278,1289.839677,1353.568123,1915.935059,1579.544189,1416.668213,1226.633789,1780.069946,1911.559692,1763.004028,1573.282959,1916.863892,1900.853638,1845.484497,1831.039673
9/21/2015,1966.969971,1960.13522,1495.229944,1289.48727,1353.602557,1888.38147,1570.694092,1412.880127,1229.210327,1763.279175,1900.592651,1761.347534,1577.608398,1894.560669,1877.217529,1882.697876,1844.022705
9/22/2015,1942.73999,1966.994521,1513.105776,1289.466711,1353.512837,1883.866211,1567.700317,1413.383423,1233.292603,1760.522217,1897.263916,1760.008911,1581.191895,1890.897095,1874.93335,1860.390625,1861.725342
9/23/2015,1938.76001,1943.904333,1512.886565,1312.691916,1353.405637,1876.476196,1551.984741,1417.057495,1233.846191,1756.006836,1876.914063,1761.294189,1582.05188,1884.895508,1859.360718,1845.464478,1866.921021
9/24/2015,1932.23999,1941.207858,1513.420806,1312.066639,1353.345897,1875.456543,1539.046143,1422.703125,1233.511963,1755.383423,1864.049561,1769.176636,1582.328125,1884.066895,1872.163208,1842.923584,1870.584839
9/25/2015,1931.339966,1934.155861,1514.368944,1309.267898,1353.374586,1819.54895,1537.617432,1429.026855,1236.203979,1721.08728,1862.404663,1774.849365,1583.865234,1838.438477,1830.463257,1837.330322,1896.927979
9/28/2015,1881.77002,1932.139989,1513.820455,1306.91176,1353.345564,1822.154541,1548.930176,1439.494019,1239.891602,1722.69104,1874.240723,1785.68689,1585.931763,1840.573975,1823.843262,1859.998901,1892.368164
9/29/2015,1884.089966,1886.245689,1514.666689,1304.714432,1353.32801,1862.658569,1566.447144,1449.473022,1242.706421,1747.553223,1896.469849,1799.797363,1588.017212,1873.65625,1862.892456,1883.737305,1881.425903
9/30/2015,1920.030029,1886.797412,1517.053161,1305.803812,1353.309459,1866.944458,1584.873169,1458.195068,1246.376709,1750.17688,1918.105225,1809.026245,1588.738037,1877.144897,1866.052979,1898.055786,1895.049683
10/1/2015,1923.819946,1918.347702,1517.252109,1306.343508,1353.285213,1898.170898,1599.352051,1466.199219,1247.422729,1769.250854,1933.710327,1817.701782,1588.026611,1902.495117,1881.812988,1906.342163,1897.807373
10/2/2015,1951.359985,1922.922735,1517.225465,1314.011328,1365.155835,1938.85498,1610.700317,1469.121704,1248.859619,1793.994019,1948.628784,1822.218994,1589.176025,1935.347656,1921.305054,1898.828125,1902.773682
10/5/2015,1987.050049,1950.824996,1523.89259,1310.91727,1365.803931,1930.707764,1618.269531,1469.095215,1252.443848,1789.048828,1957.12854,1822.125,1592.169312,1928.784424,1913.532959,1911.668823,1904.349976
10/6/2015,1979.920044,1982.571823,1523.873626,1308.424605,1366.687509,1948.900635,1627.435059,1472.547241,1256.056519,1800.084961,1967.34668,1827.172607,1595.721558,1943.429199,1924.512573,1946.181763,1898.453735
10/7/2015,1995.829956,1977.126589,1524.087878,1306.141122,1365.509268,1969.082275,1632.922363,1476.398926,1258.059692,1812.299194,1974.120728,1831.952393,1596.740356,1959.630127,1941.648315,1942.699219,1908.127563
10/8/2015,2013.430054,1994.279544,1536.872335,1307.082635,1364.692131,1970.759155,1630.077393,1479.592163,1260.485596,1813.3125,1970.262939,1833.216431,1598.292114,1960.973877,1939.735474,1923.585327,1934.351563
10/9/2015,2014.890015,2009.941442,1536.858076,1307.733855,1364.789512,1973.71167,1624.260132,1480.717163,1261.816162,1815.096558,1963.895386,1834.884277,1600.013184,1963.339478,1944.085815,1913.348999,1924.162964
10/12/2015,2017.459961,2012.871904,1537.272825,1308.186192,1364.71609,1957.90625,1626.668945,1480.149292,1263.440552,1805.53894,1967.845947,1834.786133,1602.02356,1950.664307,1938.960205,1917.067871,1918.222046
10/13/2015,2003.689941,2017.183928,1540.726338,1320.849282,1364.683227,1947.080566,1635.074341,1484.873901,1266.085938,1798.981812,1976.297119,1840.239624,1603.459717,1941.965698,1923.683594,1961.810425,1941.121826
10/14/2015,1994.23999,2003.663292,1540.353553,1317.150423,1364.767159,1981.06958,1645.116699,1492.46814,1269.442627,1819.539795,1988.159668,1849.829224,1605.095337,1969.230591,1949.984985,1969.834595,1952.62793
10/15/2015,2023.859985,1995.015333,1541.028566,1314.187218,1364.786786,1991.71814,1646.740967,1498.093628,1272.460083,1825.963135,1990.117554,1853.736694,1607.224487,1977.745117,1958.236084,1944.075562,1949.64917
10/16/2015,2033.109985,2022.55032,1543.327137,1314.64212,1364.752969,1992.351807,1642.715088,1500.920532,1271.609253,1826.345337,1985.209351,1856.468384,1606.673096,1978.251343,1957.271606,1934.052856,1942.586914
10/19/2015,2033.660034,2031.48814,1543.408581,1314.490104,1364.734454,1989.022827,1648.306274,1505.222168,1273.086548,1824.338135,1993.305176,1862.822144,1607.103271,1975.591064,1964.067749,1965.466553,1954.061035
10/20/2015,2030.77002,2033.826549,1543.518969,1315.459124,1364.710054,1975.412231,1661.064087,1510.969971,1274.345337,1816.124023,2006.94104,1869.416016,1606.513428,1964.701782,1948.000488,1982.601685,1956.853027
10/21/2015,2018.939941,2030.714269,1549.819996,1315.861531,1364.680693,2014.103394,1674.540649,1516.080078,1274.424438,1839.439575,2021.98645,1873.574707,1605.430664,1995.602661,1973.685059,1972.397339,1955.739014
10/22/2015,2052.51001,2018.773673,1549.847205,1306.89752,1370.986756,2040.316162,1677.576538,1519.933105,1273.270752,1855.174316,2025.980835,1878.988037,1603.843384,2016.442261,1995.640015,1990.395508,1947.007568
10/23/2015,2075.149902,2050.781241,1550.038095,1305.108208,1371.769831,2035.712891,1682.133789,1523.222534,1272.396973,1852.414795,2032.189575,1883.56604,1602.381348,2012.788086,1997.898926,1996.610107,1942.120605
10/26/2015,2071.179932,2072.322598,1555.108826,1306.315812,1370.551353,2029.58313,1687.310059,1526.996704,1269.988525,1848.737793,2036.825439,1885.638184,1598.755127,2007.918701,1986.071655,1990.611572,1938.855713
10/27/2015,2065.889893,2070.603725,1554.994881,1306.688535,1369.559922,2057.96875,1690.279419,1529.019409,1266.919922,1865.743042,2040.472168,1888.459106,1596.011108,2030.43396,2008.067383,1987.199341,1942.298584
10/28/2015,2090.350098,2066.105347,1555.357797,1308.50852,1369.310406,2056.875732,1694.352539,1528.97644,1267.245972,1865.089233,2046.405762,1889.42334,1595.799927,2029.568604,2014.572754,1996.59375,1928.442505
10/29/2015,2089.409912,2087.641713,1552.930321,1308.389069,1369.315022,2045.201538,1700.333252,1527.831787,1268.117798,1858.101563,2052.053955,1887.79834,1597.643677,2020.317871,1999.358521,1997.24707,1927.895752
10/30/2015,2079.360107,2087.783993,1552.795855,1308.188249,1369.29571,2073.915527,1705.960327,1527.083252,1269.256226,1875.271118,2058.501221,1887.070801,1597.974854,2043.044556,2020.286133,2003.469971,1916.786987
11/2/2015,2104.050049,2080.326958,1553.019706,1319.935652,1369.390267,2080.607666,1704.636841,1523.829346,1269.802734,1879.264282,2057.387695,1884.797974,1599.797852,2048.328125,2027.380859,2000.102905,1925.205566
11/3/2015,2109.790039,2102.820517,1554.095338,1319.367984,1369.432356,2071.888428,1701.891968,1518.024658,1270.686279,1874.061035,2054.178467,1877.333496,1600.283813,2041.443115,2020.637573,1978.342529,1925.655884
11/4/2015,2102.310059,2107.611327,1554.287484,1318.681672,1369.418319,2069.115967,1695.163452,1509.906494,1269.661377,1872.405273,2045.785156,1868.463745,1601.246948,2039.252197,2014.575806,1968.070557,1924.900391
11/5/2015,2099.929932,2102.791333,1554.160904,1319.752694,1369.393093,2068.266113,1690.170654,1505.067871,1270.440186,1871.897705,2041.126953,1864.886963,1602.631226,2038.5802,2019.974243,1996.478882,1925.955811
11/6/2015,2099.199951,2100.447703,1561.701846,1318.433431,1369.368821,2044.296021,1683.958496,1502.141968,1270.813232,1857.559082,2033.187744,1861.769287,1603.602417,2019.599854,1997.893188,1987.705078,1941.064575
11/9/2015,2078.580078,2098.641447,1561.748558,1318.99389,1369.339491,2047.940918,1674.564819,1504.823853,1272.069214,1859.742188,2021.817871,1861.90564,1604.270996,2022.48999,1997.159668,1980.969482,1944.276001
11/10/2015,2081.719971,2080.10755,1561.921645,1319.04119,1369.316106,2040.142334,1658.330444,1505.57373,1270.09436,1855.07019,2003.575806,1863.726685,1604.248535,2016.304443,1994.00769,1952.665161,1947.927246
11/11/2015,2075,2083.06413,1560.999041,1315.109306,1371.854612,2006.549316,1653.404419,1507.948608,1272.36731,1834.895996,1999.35498,1864.445801,1605.005981,1989.582642,1977.813599,1951.476196,1944.873047
11/12/2015,2045.969971,2075.678571,1560.742372,1314.857245,1370.639232,1980.126709,1655.218262,1511.726196,1269.679688,1818.970581,1999.42688,1869.427368,1602.946533,1968.47583,1947.049927,1968.122681,1935.007935
11/13/2015,2023.040039,2048.79726,1561.137875,1316.314271,1369.650774,2014.889282,1671.436035,1516.443848,1270.814453,1839.912109,2020.013062,1874.90332,1602.115234,1996.228516,1983.314453,1976.679932,1956.943726
11/16/2015,2053.189941,2026.806173,1553.547762,1315.160379,1369.399013,2011.711426,1679.234985,1519.636719,1271.737427,1838.001343,2027.270752,1878.600708,1601.796265,1993.697144,1971.360474,1991.951294,1948.188354
11/17/2015,2050.439941,2052.789804,1553.597668,1316.096777,1369.398813,2050.101318,1689.141602,1522.306885,1272.137695,1861.0354,2039.731323,1881.80835,1602.561157,2024.202148,2005.576416,1990.466309,1929.211182
11/18/2015,2083.580078,2050.201559,1553.459378,1315.908172,1369.381492,2047.383667,1690.011597,1521.924316,1269.299072,1859.408203,2040.218018,1881.347778,1599.125366,2022.048218,2000.70105,1987.005005,1926.641968
11/19/2015,2081.23999,2083.101991,1549.300548,1315.796824,1369.475354,2056.59668,1692.012207,1523.800293,1268.711182,1864.922241,2042.888062,1883.532349,1598.139038,2029.347534,2009.552612,2003.41626,1943.113525
11/20/2015,2089.169922,2080.095887,1549.530123,1326.793331,1369.517215,2053.598389,1691.995972,1522.889648,1265.809448,1863.128418,2042.684326,1883.069458,1594.964233,2026.973145,2006.32373,1985.509277,1918.501831
11/23/2015,2086.590088,2087.739207,1549.158574,1326.857601,1369.503524,2056.561768,1692.915283,1518.984741,1262.827759,1864.901489,2043.845947,1876.984497,1593.035645,2029.32019,2009.100952,1965.032837,1916.500977
11/24/2015,2089.139893,2085.961029,1557.102794,1324.790576,1369.478571,2056.247803,1690.405029,1518.445313,1261.03125,1864.713623,2040.585205,1878.514038,1591.445313,2029.071655,2006.649292,2011.139282,1916.084351
11/25/2015,2088.870117,2088.110174,1557.319828,1325.158812,1369.454275,2057.689697,1694.410767,1517.487183,1263.130981,1865.57605,2046.391113,1878.904419,1594.000977,2030.213135,2014.697998,1997.680786,1925.500854
11/27/2015,2090.110107,2088.881672,1557.251115,1323.96291,1369.425142,2046.420044,1691.498169,1516.766968,1264.618286,1858.831055,2041.032837,1873.911255,1594.624512,2021.28418,1994.948242,1976.054443,1902.38916
11/30/2015,2080.409912,2089.987747,1548.182637,1324.489158,1369.401868,2072.260986,1682.073364,1511.949341,1258.38855,1874.283447,2030.805786,1870.807373,1591.102417,2041.737427,2016.891479,1958.300049,1882.065308
12/1/2015,2102.629883,2081.200326,1547.718629,1324.630701,1369.38227,2045.375366,1680.0979,1506.811768,1257.48291,1858.205444,2030.84436,1865.903198,1589.280273,2020.455688,2010.559326,1974.653564,1912.099365
12/2/2015,2079.51001,2101.771602,1548.120859,1340.59885,1392.546886,2010.764404,1680.077026,1501.096558,1256.526367,1837.431885,2027.696655,1859.181396,1588.889771,1992.942627,1967.603394,1966.083252,1917.37085
12/3/2015,2049.620117,2080.150936,1554.757639,1336.889843,1391.124604,2059.526855,1682.673828,1497.306274,1258.643555,1866.674805,2031.838257,1854.504639,1592.311401,2031.667358,2009.633667,1965.847656,1896.734253
12/4/2015,2091.689941,2052.911498,1555.381546,1336.230374,1390.670443,2042.543701,1670.728516,1493.298096,1258.021362,1856.509277,2017.897827,1852.427124,1593.542847,2018.209717,1996.021118,1979.871216,1888.811035
12/7/2015,2077.070068,2090.63464,1554.895817,1334.369005,1389.957109,2026.920166,1664.284058,1495.364746,1260.971191,1847.139282,2011.093384,1852.905273,1595.446045,2005.801758,1988.121826,1977.484985,1915.903564
12/8/2015,2063.590088,2075.945251,1552.891216,1333.734132,1388.467383,2008.454468,1650.205811,1495.128052,1260.174316,1836.042114,1992.940918,1850.81958,1595.328369,1991.10144,1963.7948,1928.948853,1926.443848
12/9/2015,2047.619995,2066.691163,1552.426394,1334.603311,1388.884391,2013.780029,1643.121094,1489.750366,1260.571655,1839.244995,1987.05603,1843.935059,1596.499268,1995.344849,1980.728271,1895.477417,1906.011841
12/10/2015,2052.22998,2049.801896,1552.927877,1335.144761,1388.986814,1967.86499,1641.972412,1485.59668,1259.421143,1811.563232,1985.126831,1841.977295,1596.882446,1958.654297,1943.71582,1950.696655,1897.786499
12/11/2015,2012.369995,2051.802953,1561.290326,1340.452129,1389.020472,1978.861572,1658.709473,1487.687866,1259.206787,1818.206909,2004.654175,1845.997314,1594.419556,1967.463257,1952.933838,1984.311157,1911.165161
12/14/2015,2021.939941,2015.833927,1561.704343,1339.371498,1389.087157,2003.594238,1663.320923,1493.611816,1258.641846,1833.117554,2007.991455,1850.209351,1592.435303,1987.226196,1959.818115,1981.559082,1932.983765
12/15/2015,2043.410034,2024.281244,1561.55383,1337.227999,1389.147455,2037.904175,1651.737793,1495.835938,1254.497559,1853.728394,1995.526123,1852.166382,1588.755737,2014.527832,1989.875854,1935.979248,1904.345581
12/16/2015,2073.070068,2042.373858,1563.024138,1336.420367,1389.089937,2001.840576,1638.460083,1494.920166,1249.512695,1832.061523,1981.729736,1850.19165,1584.844971,1985.827148,1972.390259,1921.735596,1881.393066
12/17/2015,2041.890015,2070.792791,1562.61333,1336.990923,1389.066321,1960.039185,1638.800659,1498.539795,1243.570801,1806.829834,1981.191772,1855.086426,1578.162109,1952.376465,1936.475464,1960.553833,1881.034912
12/18/2015,2005.550049,2043.814079,1563.191063,1337.727475,1389.046378,1977.953125,1654.785034,1503.088257,1240.018555,1817.658325,2000.024658,1860.748169,1572.672729,1966.736206,1951.671143,1960.742554,1886.131348
12/21/2015,2021.150024,2008.746365,1567.696596,1337.871164,1389.024671,1998.472412,1665.25354,1504.572266,1238.166382,1830.033203,2011.176758,1860.845581,1570.229248,1983.13916,1961.526245,1953.356934,1867.310303
12/22/2015,2038.969971,2021.089001,1567.905986,1354.320854,1392.687017,2027.730591,1669.367065,1499.698853,1232.358154,1847.625732,2016.472656,1857.211304,1565.452271,2006.446045,1986.049683,1943.042969,1814.540039
12/23/2015,2064.290039,2036.925988,1567.920602,1350.406116,1392.202752,2023.9104,1673.560303,1494.155884,1229.503784,1845.332275,2022.165527,1851.966919,1563.219849,2003.408325,1988.245117,1967.629272,1830.910889
12/24/2015,2060.98999,2063.546713,1563.464806,1348.452081,1391.463182,2018.716064,1674.183228,1487.456665,1225.409912,1842.212158,2021.250366,1845.311401,1557.811401,1999.275269,1975.19043,1960.549683,1815.303223
12/28/2015,2056.5,2060.841338,1563.184245,1348.30538,1389.91332,2044.040649,1669.933472,1476.153931,1221.337158,1857.406128,2016.898804,1831.200806,1556.059814,2019.397461,1996.625488,1915.813599,1804.140625
12/29/2015,2078.360107,2056.025709,1563.471704,1347.764809,1390.228752,2026.653931,1651.917603,1460.75708,1213.983154,1846.97937,1995.665527,1814.94751,1550.427612,2005.590088,1981.295166,1908.590576,1773.364502
12/30/2015,2063.360107,2076.281093,1568.678882,1348.720143,1390.356425,2004.206177,1639.657104,1447.5625,1210.203857,1833.485596,1982.674927,1801.900757,1549.169922,1987.713867,1971.625366,1918.061035,1786.644165
12/31/2015,2043.939941,2062.567816,1569.088817,1349.201427,1390.394984,1968.197876,1625.508423,1440.274414,1210.008667,1811.764526,1964.486816,1792.47229,1549.453125,1958.921021,1935.202881,1920.466675,1797.119995
1/4/2016,2012.660034,2046.224582,1568.830629,1351.549538,1390.467106,1972.849731,1605.92395,1430.050781,1206.913696,1814.575928,1941.413574,1779.252686,1548.698853,1962.649292,1937.137939,1848.644043,1769.031128
1/5/2016,2016.709961,2015.757134,1556.950893,1349.448481,1390.534772,1942.525879,1580.648682,1422.317993,1205.733765,1796.220825,1912.772949,1768.921143,1550.005737,1938.302124,1920.091797,1854.223755,1773.086548
1/6/2016,1990.26001,2017.987275,1556.435777,1349.210539,1390.48262,1888.778809,1563.845703,1412.325928,1201.822388,1763.521484,1893.044556,1760.347534,1547.330933,1894.882813,1880.37793,1831.307007,1770.809082
1/7/2016,1943.089966,1993.0806,1556.771151,1348.620655,1390.456812,1864.920044,1563.342773,1407.699219,1205.025879,1748.937744,1892.427734,1751.089844,1550.120117,1875.497437,1862.437256,1835.971924,1791.138916
1/8/2016,1922.030029,1948.809061,1558.805615,1349.483647,1390.436782,1866.77478,1554.254028,1401.018921,1202.19519,1750.072998,1879.347046,1746.251709,1550.490601,1877.006958,1850.739746,1828.182251,1782.919189
1/11/2016,1923.670044,1927.072291,1559.549964,1350.032987,1390.414897,1883.775513,1553.6698,1395.596924,1207.784912,1760.466675,1882.404663,1739.130615,1556.010498,1890.823486,1884.232422,1824.182251,1786.979004
1/12/2016,1938.680054,1925.380696,1558.818552,1350.116426,1390.396926,1829.112915,1538.791626,1395.317749,1207.181274,1726.970947,1860.781982,1738.880859,1556.726318,1846.271851,1821.013306,1855.191895,1779.656372
1/13/2016,1890.280029,1939.662706,1554.992825,1327.227931,1401.202683,1864.705078,1535.577393,1394.370605,1206.178345,1748.806152,1859.704346,1736.93396,1555.447388,1875.32251,1862.824707,1794.458008,1801.996704
1/14/2016,1921.839966,1894.471342,1554.605552,1329.643056,1400.287402,1817.931763,1519.642822,1394.668945,1206.88562,1720.091919,1839.050659,1734.295532,1555.750122,1837.112915,1818.169067,1806.414917,1815.620117
1/15/2016,1880.329956,1923.05958,1554.914931,1330.767031,1398.646078,1819.05481,1516.665649,1393.543823,1203.994629,1720.783081,1836.929688,1736.48645,1554.849731,1838.033447,1826.859985,1794.516968,1784.130737
1/19/2016,1881.329956,1881.622995,1561.140994,1332.756864,1398.66623,1794.396973,1524.443848,1395.32605,1203.921265,1705.581665,1846.550537,1736.066895,1552.658081,1817.782593,1810.259399,1815.790283,1788.61438
1/20/2016,1859.329956,1883.475217,1561.589723,1335.219302,1398.183155,1805.21228,1528.687256,1403.034668,1199.798584,1712.254883,1848.931763,1747.024536,1547.699341,1826.674561,1803.773682,1858.240112,1800.287231
1/21/2016,1868.98999,1862.297068,1561.329087,1334.072339,1398.357618,1847.832275,1537.278809,1409.66687,1200.262451,1738.466797,1862.324829,1754.471069,1545.997559,1861.570313,1853.509033,1827.937256,1801.189697
1/22/2016,1906.900024,1869.034292,1567.668651,1333.339904,1398.454852,1814.283936,1531.408813,1410.65625,1196.832397,1717.845581,1852.705322,1752.200073,1542.646606,1834.121338,1813.601074,1796.895752,1772.764771
1/25/2016,1877.079956,1905.58449,1567.384906,1336.296014,1398.543266,1844.144897,1535.202271,1411.171997,1194.030029,1736.204346,1859.15271,1755.10791,1540.988037,1858.560425,1846.809326,1816.518555,1764.866943
1/26/2016,1903.630005,1877.536418,1567.90993,1336.621487,1398.529249,1820.874146,1546.040527,1411.357788,1196.709473,1721.902832,1872.653931,1758.013672,1542.394165,1839.524658,1833.005371,1852.738892,1779.461426
1/27/2016,1882.949951,1903.727518,1583.771605,1338.116515,1398.538722,1832.577881,1561.008179,1411.187256,1201.785278,1729.100708,1888.266968,1755.833374,1547.086182,1849.106934,1830.403931,1838.741211,1782.136963
1/28/2016,1893.359985,1882.510198,1583.935684,1340.23547,1398.506598,1885.544922,1562.060791,1405.515869,1202.290161,1761.547363,1889.332642,1749.364868,1548.886108,1892.259399,1869.032837,1815.016113,1751.35376
1/29/2016,1940.23999,1892.873033,1584.308008,1338.514388,1398.484521,1884.569336,1554.682129,1395.906982,1202.456909,1760.951538,1882.682373,1740.661743,1550.907104,1891.467773,1879.722412,1823.767944,1763.420166
2/1/2016,1939.380005,1937.259022,1591.920572,1338.148178,1398.466281,1843.468506,1549.190186,1389.085449,1205.374512,1735.789307,1875.040161,1732.547241,1553.951538,1858.007935,1842.569336,1835.808716,1797.980103
2/2/2016,1903.030029,1936.818591,1591.38379,1338.00956,1398.454172,1854.185425,1542.412231,1382.99707,1206.429932,1742.362427,1865.862427,1724.004028,1556.142212,1866.752563,1844.197144,1803.197876,1787.928345
2/3/2016,1912.530029,1905.780428,1592.367786,1317.385444,1402.992559,1857.48291,1526.187866,1379.291016,1206.373169,1744.383057,1847.461792,1719.295044,1558.652344,1869.44043,1851.36853,1807.489258,1788.875
